0.811226	1.722866	2.430114	0.670260	0.539477	0.938219	3.580863	11.548943	1.129596	4.782148	6.921204	2.032038	6.505944	2.961389	1.459966	3.402859	1.963997	0.218986	5.049492	1.347390	10.053764	15.298210	0.224169	0.514038	3.373028	1.010605	6.474865	0.331718	7.813277	1.507535	0.708404	0.986351	1.036085	5.591243	1.304724	2.004946	1.973357	5.692456	0.716578	6.249628	3.726403	3.569244	1.108683	6.168514	0.713055	1.257434	1.026311	0.669686	4.969893	6.525387	0.924646	0.296210	0.283775	1.050238	0.588521	0.348563	2.756756	0.565638	0.815915	2.822217	1.751645	1.082072	1.377514	0.602144	2.352077	1.261702	0.591981	24.451885	2.333849	0.686607	0.591245	3.739688	0.705338	21.497343	1.179395	2.591520	0.303211	0.551966	1.483734	0.168451	0.243606	5.727444	2.112431	3.150643	0.937333	1.450590	0.514956	0.602613	0.944771	0.787261	0.368947	1.405358	0.327831	0.970390	4.971390	0.729281	0.681466	0.490224	7.576945	1.829054	0.614310	1.045655	2.704672	1.005145	0.691496	0.786788	1.555861	0.607593	4.686047	0.852306	1.037973	0.646845	1.498444	9.661281	2.556665	1.595006	0.644939	7.391001	0.263042	8.364939	5.951950	1.319299	0.342084	0.765451	3.339362	0.226761	0.290254	0.954534	1.017836	0.590524	0.697576	0.509800	0.310986	1.998859	4.509610	1.429324	1.939801	0.582910	11.687119	4.140010	2.622522	0.312108	1.186218	0.417483	1.788788	1.674510	0.505411	0.496815	1.538410	0.882823	9.133182	3.487702	3.010708	1.405953	0.495953	1.549500	0.599419	2.515419	0.482260	2.127295	0.735517	0.579086	0.246197	1.118318	8.538541	7.329473	0.585682	0.272113	0.582350	0.555825	2.300038	0.309690	0.303211	0.589557	2.384055	2.890089	5.645844	0.270817	0.719408	1.260862	0.686629	0.534795	0.234535	2.381634	0.632115	2.206182	2.988887	2.071843	2.118191	2.601070	0.704419	1.971452	0.507321	7.218757	4.810099	1.226945	1.760712	1.106501	0.637564	0.300620	0.958759	1.167345	0.614471	1.381445	0.648932	0.155493	7.129831	0.839628	7.438947	0.274704	1.437563	0.967000	0.301915	0.697506	1.684412	0.609134	4.404397	1.696312	0.780570	2.018905	1.586200	4.095140	1.834919	2.102931	5.437504	4.211862	0.604868	1.366611	0.561078	0.701247	2.029909	1.342082	4.592311	0.799683	0.335606	0.343380	0.512231	11.679780	1.440014	0.164563	6.410447	15.045215	0.958483	5.406342	3.775327	0.727477	2.334556	15.398658	3.387302	1.628897	1.602342	3.586530	0.925444	4.423825	0.303211	0.558221	9.822681	0.731414	8.979651	0.636333	0.493582	1.331931	2.255935	0.715482	1.114938	0.133327	1.003578	2.260782	0.936630	1.413107	0.495344	1.295514	0.423542	2.208258	0.313577	0.544926	0.908259	0.281183	5.469175	2.794886	1.343218	3.957240	0.257859	0.606563	0.561814	1.132149	1.901084	1.979254	10.633028	1.107661	1.711027	1.059713	1.328076	2.123303	6.342986	2.947924	1.062588	0.310986	0.229352	0.637564	0.803624	0.531303	2.664341	0.290254	0.298028	0.610857	0.317465	0.342084	0.634945	5.601774	0.994936	1.156843	4.284575	0.544926	5.546713	3.802785	0.594712	4.048847	1.211827	1.600791	4.535043	1.257990	6.801550	1.159692	1.138542	2.661128	5.275342	4.180737	7.333106	0.309690	4.944665	0.342084	1.423667	0.976602	1.796403	0.343243	0.745891	0.248789	0.555902	1.513685	0.375879	1.778591	0.514956	0.264338	0.281183	0.420140	0.886229	2.610543	0.279887	0.585796	0.607593	8.955212	0.768200	0.206028	1.377642	2.841794	0.990058	1.190428	3.231136	4.108202	0.976807	4.385222	3.823236	6.867174	1.183941	0.321352	4.660546	0.806491	2.271114	4.908189	4.963711	1.766291	2.639919	3.052894	4.680006	0.514017	3.710743	7.161839	0.959393	1.377329	3.806530	0.334310	1.487727	0.567650	0.202141	0.848125	0.611221	0.581411	2.774932	0.395797	0.828238	5.001492	0.312254	3.499860	10.261355	3.488535	0.967000	0.251380	0.304507	0.343380	3.990265	6.560397	2.084469	0.304507	1.496329	3.251575	1.080440	5.305121	2.635658	4.243363	0.681158	1.994685	0.574897	1.103723	2.132745	0.608231	0.235831	0.661358	2.910213	0.310149	2.010850	1.351667	1.377514	2.361889	3.160387	0.517386	8.491802	1.135381	0.787469	2.142096	6.951018	0.457738	1.333782	1.909117	0.493158	9.096367	0.300620	0.720368	1.651290	0.495446	20.862509	0.182704	4.420398	0.943942	2.088821	0.173634	0.612118	1.487307	1.303076	0.872552	6.671242	2.316241	2.458177	0.897198	1.487727	0.580045	0.689332	6.412498	4.307403	15.561875	6.347653	5.119825	1.210326	1.131311	0.738375	1.048214	1.952113	0.584360	0.743825	1.005145	3.037215	0.330423	4.016887	0.505458	1.321427	2.714364	1.926366	2.043680	0.521105	0.719857	2.085207	0.149014	0.588724	26.549980	18.830065	4.104965	3.381157	14.950317	0.996971	0.662086	1.331618	1.301815	0.619598	2.609863	1.515070	3.920169	3.334204	3.520004	1.420578	1.645714	0.570254	8.408848	0.641346	0.308394	0.833689	2.273480	0.360478	0.572173	4.598449	9.932330	9.853423	0.270817	0.653512	0.347371	1.119737	2.074897	0.789978	0.711129	0.678540	0.672984	3.722013	0.669062	5.133080	8.704416	1.928997	3.585697	5.986573	1.183548	1.827010	0.593977	1.381174	0.724641	2.163920	0.287662	0.578554	4.825476	5.761245	0.169746	0.765018	5.446098	0.972316	24.553785	0.735111	5.903528	3.733093	20.407816	3.355808	1.246523	2.594098	1.633787	0.370384	0.241014	1.330000	1.518728	1.604807	4.646000	0.911176	3.461610	5.020039	2.082735	1.981162	2.164115	1.251272	0.970266	1.133938	0.353746	1.326939	3.624507	2.922235	23.706980	3.493131	1.494542	5.827854	1.093963	1.200877	0.206028	1.199000	2.135399	2.601508	1.857570	6.714321	3.423073	1.408944	0.593353	0.283708	2.596486	12.633750	0.562080	1.494433	1.858249	0.787419	0.259929	0.760398	5.155234	14.322456	0.659032	2.350134	3.603502	0.915596	0.167155	2.138523	1.302382	0.569448	0.693191	0.493158	0.688467	7.282110	1.023755	5.047599	0.872135	4.751363	6.010112	6.369579	3.264396	5.546515	3.574665	7.791547	0.851055	1.834884	6.365049	1.041363	1.471993	2.224514	0.730201	6.142784	1.457409	1.823705	1.899087	1.803253	0.402986	0.506782	0.498608	5.142914	1.742141	0.975944	4.221706	11.242881	4.399109	3.441179	0.683981	2.837186	2.616153	3.199588	0.693556	1.092270	0.728710	16.410999	7.958073	0.458808	6.118466	1.033946	1.278091	18.892056	1.445562	1.219105	8.491393	0.894747	2.005887	9.293941	1.897810	2.633468	8.164326	2.068348	6.245935	0.776520	3.733200	0.603138	0.317465	2.158758	3.861154	0.699919	1.571203	5.044749	2.862308	4.967836	3.768839	0.930718	1.609418	6.669662	0.475781	6.509497	2.177126	0.710268	3.853383	0.927993	4.198866	14.331871	3.805202	1.043857	2.031408	5.217873	0.239718	3.054820	0.583373	1.097230	21.090494	2.884587	6.628989	1.866907	1.582649	0.609828	2.133704	1.857648	0.419593	0.569448	2.871359	1.773800	1.029324	0.563999	7.276643	7.189837	3.810749	1.112379	0.869599	0.654178	12.962308	2.527074	3.300060	0.569448	0.724752	2.664867	4.424962	1.512857	3.793974	1.463080	2.025580	0.814568	2.174778	1.381593	0.273408	1.420382	2.373031	1.665102	0.285070	1.565152	3.670658	1.634206	2.796679	6.493712	2.284427	1.335939	1.316110	1.714709	1.685218	0.839680	0.265986	0.768346	18.285351	4.521024	1.978764	0.487709	1.000438	0.776355	0.577622	0.384173	0.317465	1.604796	0.298028	0.518983	0.233239	2.296104	1.100143	0.428867	2.510874	5.980204	1.622765	0.463188	1.569193	0.501998	4.875760	3.238358	10.083119	1.014880	2.518058	2.516288	2.253133	6.809298	0.534189	0.785008	2.983048	0.449564	4.201275	0.237127	6.142366	1.049537	0.054423	1.091171	4.653285	1.017697	0.593970	0.604469	1.861276	3.072730	0.662086	0.367825	0.653912	2.433547	0.248789	0.896390	0.427767	1.356875	2.526584	1.500398	0.422318	1.339379	1.314976	0.643448	0.633215	3.062406	0.560882	2.441350	1.500398	0.613042	0.651853	2.323825	0.889106	0.726049	1.673249	1.054230	0.261746	0.466010	1.752864	0.361809	1.626075	1.447124	4.111545	0.694705	5.035244	1.051912	0.732926	0.455014	1.907454	2.242367	0.367825	1.500973	1.230274	0.256563	5.262867	0.678433	2.595106	1.431876	1.511191	4.081636	0.416869	1.165415	2.771178	3.439953	0.422318	0.356338	0.235831	1.064288	1.189004	1.155951	0.736042	1.299190	0.536753	2.179724	0.985639	0.778586	2.470590	3.262709	2.018807	3.038108	1.296996	0.993686	2.608862	2.305749	1.891632	7.098292	2.452249	1.707484	4.455199	7.527607	11.099758	4.501665	3.549975	0.620964	5.914301	3.891367	1.002154	0.871372	0.832694	0.833759	1.070081	13.348374	0.277296	0.640793	2.439150	0.934507	1.022494	3.786493	0.989819	4.715552	4.258521	0.482141	2.551008	0.247493	0.528348	0.247493	2.981269	3.537942	2.977627	2.023402	0.642348	0.142535	1.292331	0.614009	1.684412	0.343380	1.778591	0.216394	0.247493	0.435941	1.684412	0.384173	4.747527	1.603270	3.925597	1.199836	0.645738	0.711129	0.640289	1.763690	0.276000	1.757803	0.193070	0.418501	0.717713	3.010806	0.643224	2.746754	3.200097	0.082930	2.923827	0.710604	0.744371	0.742998	0.495883	0.225465	0.626665	2.138563	2.461690	0.525854	0.465912	0.945042	0.475354	1.059637	0.400521	0.988433	0.614338	0.188000	0.257859	0.281183	0.557562	0.888553	0.620005	1.251791	0.222873	0.577622	0.185296	0.597731	0.211211	0.640653	1.177133	1.019993	0.641185	0.233239	0.270817	0.661827	0.714443	0.168451	0.257859	0.625839	0.247493	0.247493	0.158084	0.124394	0.635246	2.390941	8.912009	0.264338	0.321352	0.281183	0.569154	1.445559	2.730727	0.650525	2.301491	2.567466	2.680634	2.484379	3.809028	1.846674	2.657470	2.310004	1.449749	0.795206	1.459015	2.725417	9.209709	5.545084	6.106034	1.571876	1.509342	2.643821	7.389239	0.858332	0.256563	3.552399	6.956565	3.570095	4.389692	2.978061	1.844738	1.771384	1.859090	0.409122	1.426203	1.784075	1.916994	14.632722	0.657869	4.967836	3.184713	3.451777	13.243438	0.818609	0.651187	0.224169	3.040469	1.016113	1.062299	0.537719	0.383549	1.118824	1.577885	1.618384	0.626665	2.195070	0.984048	0.294141	1.204713	2.727780	2.675542	1.060674	0.213803	1.105683	0.299324	1.686920	4.745565	0.571949	0.679575	0.522583	3.162965	0.397803	0.374193	2.209252	2.159438	2.362406	4.987750	1.212173	0.851732	1.436891	1.229048	0.287662	0.380958	0.620318	1.188186	0.544926	0.268225	0.190479	1.884796	0.221577	0.700784	0.965305	1.464375	0.948163	2.964186	0.554473	0.526057	1.087486	0.512840	0.316169	0.215246	13.415965	0.614709	0.903836	2.881298	1.075159	2.237023	0.498608	1.870269	0.220282	0.978242	0.466480	1.165415	0.860865	0.792308	1.224432	0.244901	0.213803	1.500398	0.986675	0.681698	0.444115	1.992752	0.715500	0.868479	3.092979	0.563999	0.279887	0.204732	2.635870	5.423208	3.272518	2.350827	29.096642	3.196410	9.648529	3.390996	1.287624	0.869900	2.569569	2.885529	0.715451	0.796924	3.072730	1.471821	0.870174	3.704867	0.573559	5.429981	5.321584	4.138602	0.924435	5.136161	3.117795	0.185275	4.735209	0.770805	3.250111	1.158215	1.302186	1.316713	0.548954	1.149760	1.547719	1.683726	2.223831	0.519778	0.887556	1.111982	0.475054	1.840227	3.428178	1.288744	1.187905	5.653513	4.835149	0.484095	0.698161	1.016935	0.954738	2.081038	1.353492	1.144135	3.298223	1.364835	1.421849	2.405800	1.459427	0.784947	1.317211	1.230938	1.245857	1.974666	1.791305	1.588548	1.496463	1.406684	0.782014	0.736238	2.056385	0.846445	0.317428	0.714847	0.459964	0.400358	0.497598	0.317465	3.392332	0.622813	2.178433	0.623345	1.458037	0.567326	0.851055	0.156789	0.564714	0.476391	1.669935	0.359033	5.029288	2.859454	12.629268	0.849715	0.993819	3.952414	1.136207	2.218686	2.164572	0.384173	5.567691	6.905129	9.718053	7.045921	0.283775	1.305744	4.252077	1.401338	1.161023	1.181476	1.105683	19.307384	1.377782	1.011449	1.284080	0.356338	2.687036	5.940517	5.983677	1.963971	1.623413	2.522024	9.381572	3.147171	0.458642	1.005180	2.823261	8.001953	0.894457	2.707447	0.310986	1.413168	0.700903	0.627534	5.940588	1.924271	2.531200	2.647168	0.212507	0.287662	0.259155	0.260451	0.209915	0.795873	0.287662	0.600295	0.538020	0.484515	1.922170	0.645170	1.018698	2.389379	1.201360	1.428717	0.600883	0.234535	0.651089	0.300620	1.328928	0.213803	0.472832	0.691594	3.785835	0.618800	0.287662	1.013767	2.611580	2.242304	3.701771	3.294476	1.673850	1.928852	3.342728	1.958326	0.668999	0.925465	2.210344	0.651790	0.980497	0.185296	0.677404	7.545195	0.296732	0.329127	0.714092	0.272113	0.979362	0.291758	1.306010	4.485807	1.070277	0.457269	0.737619	2.197078	0.246197	0.615382	0.233239	1.055127	1.508754	2.644941	0.986675	2.568280	0.206028	1.296674	0.375572	3.267125	1.924342	0.536753	1.820959	3.328369	2.815535	1.280088	1.798994	0.189183	0.335606	0.778194	0.601983	1.634844	10.906393	4.573969	1.571203	1.430475	0.457738	3.617923	0.238423	1.096024	1.417587	0.294141	0.255268	0.387073	3.594564	1.485878	0.255268	0.913369	1.648964	1.406234	1.948492	1.161864	1.390152	1.893005	1.761984	0.248789	1.242405	4.934734	0.462620	0.592317	0.177521	2.386150	1.404223	0.818700	0.335606	2.529673	0.579114	12.962989	0.266930	0.255268	0.651187	2.433547	0.926298	0.976715	2.122162	0.215099	2.488334	3.423139	0.301915	13.251149	6.407460	3.621586	0.441390	0.783961	1.156886	0.272113	0.200845	0.217690	0.172338	1.500398	0.299324	13.332329	0.243606	1.043759	0.587337	0.841911	1.148262	0.543890	0.646039	0.653660	0.638958	0.318761	0.969430	1.203042	0.599419	1.044130	0.300620	0.610016	0.831055	0.295437	1.206957	0.885688	1.016015	1.558015	0.178817	0.961228	0.264338	4.049249	0.261746	1.328536	6.802889	1.775096	0.863667	1.756367	0.656041	0.607593	0.250084	0.663080	1.350172	0.355042	1.386180	0.701800	2.177845	5.033655	0.801224	0.231944	3.204920	1.318170	1.376886	0.229352	0.520405	3.438952	0.699635	11.460167	0.347268	0.310986	5.958427	1.238126	0.613042	1.337214	0.220282	0.652252	0.788862	2.860776	2.309790	2.543758	0.295437	5.907962	1.272838	0.218986	1.080475	1.091710	0.938724	1.467836	2.244959	1.877616	0.196958	0.972386	6.682592	0.239718	1.269820	1.076293	0.578428	9.138547	0.534967	0.348753	0.975678	0.546335	0.965116	0.212507	0.577622	0.138648	1.334314	1.393500	4.214296	0.634174	0.645738	3.119959	0.547651	0.500667	0.674315	5.907086	0.361809	0.697506	1.213471	2.438030	0.222873	0.759262	0.231944	0.873970	0.506354	0.815849	1.093839	1.694982	9.161895	0.314352	1.041105	0.283776	0.853792	0.480566	0.577749	0.725053	0.259155	1.288360
